pl_name,pl_radj,pl_bmassj,pl_orbper,st_teff
OGLE-TR-182 b,1.13000000,1.01000000,3.97910000000,5924.00
Kepler-364 c,0.19200000,0.01660000,59.98062700000,6108.00
Kepler-828 b,0.13471318,0.00909000,0.56785713600,5039.00
Kepler-229 b,0.19600000,0.01720000,6.25297200000,5120.00
Kepler-1689 b,0.08446663,0.00251000,8.48300000000,5731.43
K2-375 b,0.20010740,0.01780000,14.45389500000,5822.00
OGLE-2018-BLG-0567L b,1.10000000,0.32000000,,
OGLE-2019-BLG-1053L b,0.12300000,0.00780295,,
Kepler-29 b,0.22749576,0.01573168,10.33974000000,5378.00
OGLE-2019-BLG-0468L c,1.11000000,10.22000000,,
KMT-2021-BLG-1898L b,1.25000000,0.73000000,,
KMT-2024-BLG-0404L b,1.06000000,27.24000000,,
KMT-2019-BLG-1042L b,0.80700000,0.19000000,,
MOA-2016-BLG-227L b,1.18000000,2.80000000,,
AT2021ueyL b,1.22000000,1.34000000,4168.69000000000,3680.00
HD 179949 b,1.24000000,0.91600000,3.09251400000,6168.00
Kepler-629 b,0.12311535,0.00780000,7.23858540000,5444.00
Kepler-1384 b,0.17307521,0.01390000,15.36262753000,4919.00
TOI-871 b,0.14845239,0.01070000,14.36256500000,4929.00
Kepler-847 b,0.10527255,0.00553000,2.34323189500,4940.00
NGTS-27 b,1.39600000,0.59300000,3.37041810000,5700.00
Kepler-1262 b,0.16236952,0.01250000,8.67900242000,5771.00
TOI-2068 b,0.16245902,0.01250000,7.76891500000,3710.00
TOI-2406 b,0.25515255,0.04908309,3.07668910000,3100.00
Kepler-764 b,0.14631100,0.01050000,7.33683936000,5557.00
Kepler-782 b,0.28637702,0.03270000,158.68533080000,5867.00
Kepler-824 b,0.16683023,0.01310000,4.51436633000,6035.00
HD 60532 b,1.23000000,1.06000000,201.90000000000,6245.00
HD 60532 c,1.18000000,2.51000000,600.10000000000,6245.00
Kepler-743 b,0.10794897,0.00606000,3.17926292100,5486.00
Kepler-821 b,0.11687037,0.00714000,1.92279873000,5191.00
TOI-1448 b,0.24524978,0.06135386,8.11224500000,3412.00
TOI-4633 c,0.28548537,0.38700128,271.94450000000,5800.00
TOI-776 c,0.18262142,0.02170983,15.66532300000,3725.00
TOI-6008 b,0.09189060,0.01258541,0.85743470000,3075.00
TOI-6086 b,0.10527273,0.00553000,1.38887250000,3200.00
Kepler-749 b,0.27656348,0.03080000,17.31716585000,5009.00
Kepler-820 b,0.54331341,0.09700000,127.83380980000,6260.00
OGLE-2015-BLG-0051L b,1.25000000,0.72000000,,
Kepler-56 d,1.14000000,5.61000000,1002.00000000000,4819.44
Kepler-755 b,0.15701668,0.01180000,1.26909037400,5043.00
Kepler-816 b,0.91355161,0.23400000,10.50682564600,5286.00
Kepler-791 b,0.27210277,0.03000000,14.55397590000,6383.00
Kepler-793 b,0.12222321,0.00771000,4.24153639000,5745.00
OGLE-2012-BLG-0950L b,0.58500000,0.11000000,,
HD 42618 b,0.34700000,0.04530724,149.61000000000,5727.00
Kepler-757 b,0.12133107,0.00761000,1.02267882100,6014.00
Kepler-759 b,0.20251584,0.01820000,41.80598500000,5860.00
Kepler-815 b,0.36666964,0.04980000,8.57503552000,5028.00
Kepler-790 b,0.19448657,0.01700000,13.73469807000,5208.00
Kepler-787 b,0.11419395,0.00687000,0.92831049800,4248.00
TYC 3667-1280-1 b,1.14000000,5.40000000,26.46800000000,5130.00
Kepler-26 b,0.24801499,0.01610924,12.28000000000,3914.00
Kepler-760 b,0.27299491,0.03020000,8.70419416000,5322.00
Kepler-502 b,0.42555090,0.06410000,4.28686431000,6125.00
Kepler-812 b,0.31670979,0.03880000,10.11716531000,6761.00
Kepler-811 b,0.24087787,0.02440000,23.58447697000,5747.00
Kepler-484 b,0.20340798,0.01830000,10.04556931300,5668.00
Kepler-26 c,0.24266215,0.01950728,17.25590000000,3914.00
Kepler-474 b,0.27299491,0.03020000,5.66067293500,5785.00
Kepler-768 b,0.15969310,0.01210000,11.39100250000,5108.00
Kepler-810 b,0.17218307,0.01380000,4.59725385000,5803.00
Kepler-827 b,0.50227496,0.08490000,51.92927591000,5602.00
Kepler-458 c,0.37469890,0.05160000,20.74028413000,6117.21
Kepler-307 c,0.19627085,0.01145266,13.07290000000,5367.00
Kepler-500 b,0.23017218,0.02260000,8.50832439800,5813.00
Kepler-806 b,0.10170399,0.00489000,8.09219642000,5770.00
Kepler-784 b,0.14095816,0.00982000,31.59226460000,5674.00
Kepler-831 b,0.11330181,0.00678000,5.62153941000,5732.00
Kepler-779 b,0.08207690,0.00227000,7.09714223000,3804.00
Kepler-803 b,0.33812115,0.04340000,50.28638192000,5919.00
Kepler-802 b,0.31581765,0.03860000,40.05874730000,5507.00
Kepler-830 b,0.15166384,0.01110000,11.29695137000,6037.00
Kepler-829 b,0.18824159,0.01600000,6.88337562000,5698.00
Kepler-477 b,0.18467303,0.01550000,11.11990653000,5240.00
Kepler-505 b,0.23195646,0.02290000,27.52197994000,3931.00
Kepler-499 b,0.19359443,0.01680000,5.63252845300,5312.00
HD 141399 b,1.28000000,0.45100000,94.44000000000,5600.00
HD 141399 c,1.22000000,1.33000000,201.99000000000,5600.00
Kepler-745 b,0.19270229,0.01670000,9.93143556000,5849.00
Kepler-848 b,0.15166384,0.01110000,6.91134416000,5695.00
Kepler-794 b,0.18824159,0.01600000,11.13125132000,5839.00
Kepler-796 b,0.11597823,0.00705000,6.40087618000,5475.00
HD 141399 e,1.25000000,0.66000000,5000.00000000000,5600.00
HD 108236 e,0.27504684,0.03060000,19.59002500000,5660.00
TOI-1233.01,0.22651441,0.02200000,14.17568500000,5660.00
TIC 393818343 b,1.08700000,4.34000000,16.24921000000,5756.00
HD 11506 c,1.25000000,0.40000000,223.92000000000,6123.00
Kepler-753 b,0.17039879,0.01360000,5.74772501200,4346.00
Kepler-752 b,0.25069141,0.02610000,18.82747265000,5373.00
Kepler-846 b,0.22125078,0.02110000,19.80792185000,5579.00
Kepler-845 b,0.18199661,0.01520000,0.92785982100,4913.00
Kepler-771 b,0.16236952,0.01250000,8.73485836000,5906.00
Kepler-773 b,0.12757605,0.00829000,3.74910006100,5850.00
Kepler-844 b,0.14987956,0.01090000,2.61302085600,4128.00
Kepler-843 b,0.23106432,0.02270000,2.05387982100,5830.00
HIP 74890 b,1.18000000,2.40000000,822.30000000000,4850.00
TOI-663 d,0.17129122,0.01636103,7.10272680000,3681.00
Kepler-767 b,0.59238112,0.11200000,161.52801010000,5694.00
Kepler-774 b,0.28280846,0.03200000,11.08957230000,6403.00
Kepler-841 b,0.46658935,0.07490000,124.41983980000,5324.00
Kepler-842 b,0.14274244,0.01000000,1.21956827000,4848.00
Kepler-839 b,0.22928004,0.02240000,37.81445140000,6058.00
TOI-2374 b,0.60754855,0.17820937,4.31361000000,4802.00
TOI-3071 b,0.63877351,0.21458120,1.26693800000,6177.00
HD 133131 A b,1.21000000,1.42000000,649.00000000000,5799.00
Kepler-770 b,0.20519226,0.01860000,18.92540274000,5598.00
Kepler-769 b,0.26050495,0.02790000,7.42608998000,6186.00
HD 133131 B b,1.18000000,2.50000000,5769.00000000000,5805.00
TOI-5082.01,0.22708083,0.02210000,4.24012200000,5670.00
Kepler-744 b,0.14452672,0.01020000,12.06222443000,5594.00
Kepler-765 b,0.21679008,0.02040000,27.66552260000,5901.00
Kepler-834 b,0.18021233,0.01490000,13.32388301000,4554.00
Kepler-832 b,0.18378089,0.01540000,7.13969410000,5596.00
HD 73344 b,0.25729369,0.03297377,15.61100000000,6252.60
TOI-4527.01,0.08097753,0.00217000,0.39944450000,3702.00
BD-14 3065 b,1.92600000,12.37000000,4.28897310000,6935.00
Kepler-912 b,0.24979927,0.02590000,2.53475627300,5998.00
Kepler-1017 b,0.17753591,0.01450000,7.23400469000,5473.00
Kepler-980 b,0.23820145,0.02390000,11.55102504000,5935.00
Kepler-983 b,0.21054510,0.01940000,60.08550820000,6052.00
Kepler-870 b,0.24801499,0.02560000,21.35876210000,5857.00
Kepler-869 b,0.32206263,0.03990000,40.42877550000,5664.00
Kepler-913 b,0.18378089,0.01540000,10.29672521000,4687.00
Kepler-910 b,0.07315550,0.00150000,2.36436901500,6230.00
Kepler-964 b,0.18913373,0.01620000,13.52251060000,5427.00
Kepler-963 b,0.23730931,0.02380000,9.97683705000,5461.00
Kepler-866 b,0.14541886,0.01040000,2.61703253600,4751.00
Kepler-865 b,0.22214292,0.02130000,14.16399294000,5570.00
Kepler-915 b,0.13382104,0.00899000,4.59489604000,6173.00
Kepler-914 b,0.12311535,0.00780000,4.40966548000,5877.00
Kepler-1051 b,0.30332768,0.03610000,25.96200249000,6675.00
Kepler-1058 b,0.24266215,0.02470000,110.96546000000,4644.00
Kepler-864 b,0.21411366,0.02000000,5.83376092000,5754.00
Kepler-863 b,0.25872067,0.02750000,15.59461874000,5678.00
Kepler-923 b,0.12311535,0.00780000,6.93366476000,5988.00
Kepler-916 b,0.15701668,0.01180000,32.29687980000,5248.00
Kepler-950 b,0.80114194,0.18800000,98.71804060000,5857.00
Kepler-1029 b,0.11240967,0.00669000,4.41769647900,5030.00
Kepler-958 b,0.18378089,0.01540000,9.76788050000,5421.00
Kepler-861 b,0.20340798,0.01830000,3.94963137500,5047.00
Kepler-862 b,0.19716299,0.01740000,3.14866453400,5333.00
Kepler-927 b,0.15344812,0.01130000,9.11499030000,5743.00
Kepler-962 b,0.17575163,0.01430000,12.05707239000,5478.00
TOI-1855 b,1.65000000,1.13300000,1.36414864000,5359.00
Kepler-930 b,0.19002587,0.01630000,71.45177750000,6335.00
Kepler-929 b,0.09902757,0.00444000,0.92103213500,5869.00
Kepler-952 b,0.68248729,0.14300000,130.35469190000,5730.00
Kepler-965 b,0.30154340,0.03570000,134.25272980000,5886.00
Kepler-979 b,0.24266215,0.02470000,8.08801350000,5310.00
Kepler-932 b,0.12222321,0.00771000,1.92143739600,5331.00
Kepler-931 b,0.11865465,0.00733000,8.03755877000,5241.00
Kepler-1006 b,0.13738960,0.00940000,19.76172042000,5328.00
Kepler-990 b,0.23195646,0.02290000,9.91723428000,5948.00
Kepler-892 b,0.25069141,0.02610000,13.75210720000,4747.00
Kepler-895 b,0.13738960,0.00940000,2.80624232800,4315.00
Kepler-507 b,0.11597823,0.01792452,3.56809692600,6113.00
Kepler-1027 b,0.07940048,0.00201000,1.90780519900,5436.00
Kepler-982 b,0.20073156,0.01790000,15.77382210000,6139.00
Kepler-1052 b,0.26139709,0.02800000,34.85382760000,5888.00
Kepler-897 b,0.21322152,0.01980000,8.04726420000,5839.00
Kepler-898 b,0.13292890,0.00889000,5.87061910000,4223.00
Kepler-938 b,0.19805513,0.01750000,52.62984170000,5533.00
Kepler-986 b,0.21054510,0.01940000,56.43499380000,5642.00
Kepler-978 b,0.26674993,0.02900000,49.62215090000,6002.00
Kepler-960 b,0.20430012,0.01840000,3.12686223000,4755.00
Kepler-976 b,0.35328754,0.04670000,105.95641480000,5232.00
Kepler-899 b,0.23909359,0.02410000,19.17891293000,5595.00
Kepler-1015 b,0.31670979,0.03880000,16.00494214000,6769.00
Kepler-1002 b,0.15255598,0.01120000,4.33642933100,6144.00
Kepler-889 b,0.09724329,0.00416000,3.74443900000,5961.00
Kepler-903 b,0.17932019,0.01480000,10.35077210000,5682.00
Kepler-904 b,0.15790882,0.01190000,3.02166863200,6160.00
Kepler-918 b,0.15523240,0.01160000,4.85386933000,6028.00
Kepler-920 b,0.21589794,0.02030000,6.53192704000,5403.00
Kepler-961 b,0.22749576,0.02210000,16.87727414000,5582.00
Kepler-972 b,0.41484521,0.06140000,7.03932553000,6146.00
Kepler-886 b,0.13560532,0.00920000,6.24146367000,6098.00
Kepler-885 b,0.22303506,0.02140000,18.11472949000,6187.00
Kepler-906 b,0.18824159,0.01600000,41.69799760000,6035.00
Kepler-466 c,0.11151753,0.00660000,3.70921384600,5927.00
Kepler-921 b,0.25604425,0.02710000,51.30063400000,5663.00
Kepler-943 b,0.52903916,0.09280000,49.77014380000,5612.00
Kepler-946 b,0.17218307,0.01380000,11.79162572000,5665.00
Kepler-1014 b,0.21322152,0.01980000,16.57110363000,5388.00
Kepler-852 b,0.22660362,0.02200000,44.93098040000,6100.00
Kepler-884 b,0.10973325,0.00642000,5.69919514000,5715.00
Kepler-529 c,0.17842805,0.01470000,12.83450220000,6087.00
Kepler-944 b,0.23463288,0.02330000,43.31677370000,5409.00
Kepler-942 b,0.19002587,0.01630000,44.96417488000,4861.00
Kepler-1010 b,0.20697654,0.01890000,34.26857050000,5253.00
Kepler-882 b,0.10973325,0.00642000,3.98953966600,5476.00
Kepler-255 d,0.11776251,0.00724000,1.04562265800,5431.00
Kepler-758 c,0.15077170,0.01100000,4.75793986000,6228.00
Kepler-1034 b,0.20162370,0.01800000,12.12400943000,5198.00
Kepler-1013 b,0.19181015,0.01660000,18.93054959000,4954.00
Kepler-1054 b,0.23463288,0.02330000,4.30655689000,6209.00
Kepler-760 c,0.13203676,0.00879000,2.46697439000,5322.00
Kepler-271 c,0.08475332,0.00254000,7.41086267000,5555.00
Kepler-967 b,0.20965296,0.01930000,13.22713379000,5178.00
Kepler-995 b,0.24087787,0.02440000,28.26731672000,5206.00
TOI-2368 b,0.96700000,0.65000000,5.17500730000,5360.00
Kepler-1033 b,0.22392720,0.02150000,7.56052806000,5547.00
Kepler-876 b,0.12757605,0.00829000,5.14438011000,5060.00
Kepler-875 b,0.25872067,0.02750000,27.50737990000,5958.00
Kepler-732 c,0.11330181,0.00678000,0.89304123600,3631.00
Kepler-1060 b,0.21232938,0.01970000,46.87793670000,5797.00
Kepler-1008 b,0.11419395,0.00687000,12.43931193000,5066.00
Kepler-1055 b,0.10973325,0.00642000,2.29503623300,5723.00
Kepler-1045 b,0.23998573,0.02420000,26.41045478000,5301.00
Kepler-872 b,0.17753591,0.01450000,2.57885506800,5902.00
Kepler-1071 b,0.21232938,0.01970000,6.17998440000,5215.00
Kepler-1139 b,0.10616469,0.00570000,0.81316671900,5550.00
Kepler-1180 b,0.17753591,0.01450000,16.86012860000,6077.00
Kepler-1181 b,0.14006602,0.00972000,4.89337519000,6176.00
Kepler-991 b,0.22660362,0.02200000,82.53425190000,4392.00
Kepler-1141 b,0.07315550,0.00150000,2.34451194400,5791.00
Kepler-1140 b,0.24712285,0.02550000,24.08627070000,4850.00
Kepler-1183 b,0.25158355,0.02630000,28.50571890000,5765.00
Kepler-1192 b,0.21054510,0.01940000,25.20347870000,5438.00
Kepler-1028 b,0.11865465,0.00733000,2.51462432000,5522.00
Kepler-1004 b,0.56026407,0.10200000,5.28789787000,4972.00
Kepler-1072 b,0.14095816,0.00982000,1.56906650200,6199.00
TOI-3919 b,1.09900000,3.88000000,7.43323400000,6100.00
Kepler-1065 b,0.33276831,0.04220000,3.60930890700,5635.00
Kepler-1077 b,0.24712285,0.02550000,34.35118740000,5816.00
Kepler-1194 b,0.13471318,0.00909000,16.22371307000,5590.00
Kepler-1197 b,0.11151753,0.00660000,2.03231845000,4708.00
Kepler-1146 b,0.10973325,0.00642000,2.35226579700,4692.00
Kepler-1144 b,0.17753591,0.01450000,17.14647302000,5753.00
Kepler-1079 b,0.14541886,0.01040000,13.24503188000,5758.00
Kepler-1066 b,0.21054510,0.01940000,1.93155983900,5762.00
Kepler-1198 b,0.13114462,0.00869000,7.68477160000,5517.00
Kepler-1199 b,0.10259613,0.00505000,15.04471980000,5889.00
Kepler-968 b,0.17842805,0.01470000,3.69298372800,4598.00
Kepler-1047 b,0.18645731,0.01580000,56.18868870000,5754.00
Kepler-1148 b,0.15077170,0.01100000,1.10446350900,5054.00
Kepler-1147 b,0.23284860,0.02300000,10.62784997000,5941.00
Kepler-1081 b,0.09010616,0.00317000,3.85691854700,5345.00
Kepler-1062 b,0.15701668,0.01180000,9.30412078000,4597.00
Kepler-1063 b,0.13292890,0.00889000,14.07971466000,5945.00
Kepler-1064 b,0.13828174,0.00951000,16.54080322000,5153.00
Kepler-1084 b,0.09902757,0.00444000,2.05333679000,6113.00
Kepler-1087 b,0.05442055,0.00052000,0.69384285500,5589.00
Kepler-1207 b,0.14452672,0.01020000,13.68237119000,5909.00
Kepler-1209 b,0.13471318,0.00909000,25.36911600000,6210.00
Kepler-1114 b,0.12043893,0.00752000,14.97435694000,5374.00
Kepler-1115 b,0.15166384,0.01110000,23.55407250000,8480.00
Kepler-1154 b,0.20876082,0.01910000,5.18561420000,6327.00
Kepler-1089 b,0.16326166,0.01260000,5.13248561800,3753.00
Kepler-1216 b,0.12400749,0.00790000,4.37034536000,5743.00
Kepler-1215 b,0.10884111,0.00624000,4.76703963000,5616.00
Kepler-1117 b,0.09902757,0.00444000,4.79028459000,5612.00
Kepler-1156 b,0.11776251,0.00724000,11.89520511000,5778.00
Kepler-1092 b,0.18467303,0.01550000,58.60179250000,5862.00
Kepler-1093 b,0.17396735,0.01400000,25.08246260000,6166.00
Kepler-1210 b,0.15166384,0.01110000,8.07124073000,5568.00
Kepler-1212 b,0.19091801,0.01640000,12.94130146000,6051.00
Kepler-1120 b,0.12311535,0.00780000,2.94902905200,4904.00
Kepler-1159 b,0.21143724,0.01950000,22.70816791000,6217.00
Kepler-1160 b,0.19091801,0.01640000,7.97034958000,5519.00
Kepler-1096 b,0.11062539,0.00651000,2.89221750600,4306.00
Kepler-1094 b,0.28370060,0.03220000,78.10002310000,6112.00
Kepler-1214 b,0.21054510,0.01940000,18.82634264000,5130.00
Kepler-1122 b,0.18199661,0.01520000,42.19173570000,5544.00
Kepler-1124 b,0.11419395,0.00687000,2.85234897500,3658.00
Kepler-1161 b,0.19002587,0.01630000,10.71252541000,4253.00
Kepler-1097 b,0.29083772,0.03360000,187.74702900000,5211.00
Kepler-1098 b,0.11597823,0.00705000,2.54307285500,5794.00
Kepler-1046 b,0.15255598,0.01120000,14.37508035000,5913.00
TOI-4153 b,1.43800000,1.15000000,4.61741410000,6860.00
Kepler-1125 b,0.16415380,0.01270000,17.67006420000,5683.00
Kepler-1126 b,0.15434026,0.01150000,108.59332900000,5798.00
Kepler-1166 b,0.15077170,0.01100000,33.24068820000,5446.00
Kepler-1164 b,0.09991971,0.00459000,3.97599768000,5183.00
Kepler-1102 b,0.23730931,0.02380000,51.32856230000,5724.00
Kepler-1100 b,0.15612454,0.01170000,6.42200058000,6247.00
Kepler-1000 b,0.42465876,0.06390000,120.01812720000,6453.00
Kepler-1127 b,0.17485949,0.01420000,5.12330347000,5664.00
Kepler-1128 b,0.32563119,0.04070000,61.61781670000,5543.00
Kepler-1073 b,0.20519226,0.01860000,8.67888593000,5792.00
Kepler-1169 b,0.08386118,0.00245000,6.11009134000,6191.00
Kepler-1106 b,0.14720314,0.01060000,1.25275217400,6104.00
Kepler-1037 b,0.11419395,0.00687000,1.06378867300,5105.00
Kepler-1131 b,0.14185030,0.00993000,3.53232449000,5851.00
Kepler-1132 b,0.20965296,0.01930000,62.89162280000,5298.00
Kepler-480 b,0.24801499,0.02560000,4.91958379500,6322.00
Kepler-1108 b,0.13025248,0.00859000,4.51005748000,5406.00
Kepler-1109 b,0.19537871,0.01710000,37.64673840000,5893.00
Kepler-994 b,0.14274244,0.01000000,1.15116650600,3934.00
Kepler-1133 b,0.17575163,0.01430000,11.55562343000,5569.00
Kepler-1172 b,0.28548488,0.03250000,26.02044230000,5558.00
Kepler-1173 b,0.07940048,0.00201000,0.76985360000,5252.00
Kepler-1111 b,0.17842805,0.01470000,8.79617863000,6077.00
Kepler-1049 b,0.08475332,0.00254000,3.27346073600,3864.00
Kepler-1135 b,0.16504595,0.01280000,76.95785700000,5656.00
Kepler-478 b,0.24177001,0.02450000,13.22175760000,5210.00
Kepler-1175 b,0.26674993,0.02900000,37.94563000000,5453.00
Kepler-1174 b,0.14185030,0.00993000,6.89225223000,5936.00
Kepler-508 b,0.14631100,0.01050000,25.30889748000,6025.00
Kepler-954 b,0.20697654,0.01890000,16.78176602000,4990.00
Kepler-1050 b,0.14274244,0.01000000,15.37875460000,6010.00
Kepler-1136 b,0.14631100,0.01050000,2.36172432900,4512.00
Kepler-1177 b,0.16950665,0.01340000,106.24754700000,5712.00
Kepler-1075 b,0.12668391,0.00819000,1.52372816000,3959.00
Kepler-1186 b,0.19894727,0.01760000,16.07677615000,5635.00
Kepler-1188 b,0.18556517,0.01570000,17.13695430000,5913.00
Kepler-1001 b,0.28102418,0.03170000,14.30511983000,5491.00
Kepler-1277 b,0.14274244,0.01000000,40.83650120000,5578.00
Kepler-1276 b,0.10616469,0.00570000,12.57200950000,6188.00
Kepler-1323 b,0.13560532,0.00920000,0.92990667800,6169.00
Kepler-1322 b,0.14363458,0.01010000,0.96286738200,5488.00
Kepler-1368 b,0.14720314,0.01060000,0.67564948600,5906.00
Kepler-1236 b,0.19091801,0.01640000,31.05716180000,5337.00
Kepler-1280 b,0.16683023,0.01310000,66.55790570000,6227.00
Kepler-1279 b,0.15612454,0.01170000,23.47741010000,6221.00
Kepler-1281 b,0.14631100,0.01050000,3.11602791000,5353.00
Kepler-1327 b,0.16058524,0.01230000,14.88801098000,5885.00
Kepler-1325 b,0.25515211,0.02690000,33.87868380000,5550.00
Kepler-1372 b,0.11330181,0.00678000,1.31155556800,5677.00
Kepler-1239 b,0.25872067,0.02750000,5.19104016000,6564.00
Kepler-1283 b,0.17039879,0.01360000,12.94609780000,6175.00
Kepler-1330 b,0.14720314,0.01060000,10.10769068000,5608.00
Kepler-1373 b,0.10348827,0.00521000,1.29123275000,6299.00
Kepler-1374 b,0.20430012,0.01840000,10.65276707000,5323.00
Kepler-1287 b,0.13738960,0.00940000,11.47685909000,5715.00
Kepler-1333 b,0.25069141,0.02610000,109.64718420000,5628.00
Kepler-1332 b,0.12222321,0.00771000,11.87456832000,5581.00
Kepler-528 b,0.18556517,0.01570000,19.78297415000,5807.00
Kepler-1376 b,0.09367473,0.00364000,5.30880656000,5659.00
Kepler-1289 b,0.13560532,0.00920000,7.99019627000,6080.00
Kepler-1335 b,0.12936034,0.00849000,6.26406846000,4903.00
Kepler-1334 b,0.20430012,0.01840000,15.64591713000,5614.00
Kepler-1377 b,0.11151753,0.00660000,0.74092842200,5218.00
Kepler-1378 b,0.19627085,0.01720000,11.95398936000,4407.00
Kepler-1247 b,0.20786868,0.01900000,13.71220213000,5303.00
Kepler-520 b,0.14809528,0.01070000,19.67416124000,6112.00
Kepler-1291 b,0.14809528,0.01070000,8.63043276000,5216.00
Kepler-1292 b,0.16236952,0.01250000,3.27646405000,5556.00
Kepler-1337 b,0.21500580,0.02010000,24.40025490000,4523.00
Kepler-1381 b,0.20073156,0.01790000,25.38426860000,5747.00
Kepler-1248 b,0.10527255,0.00553000,7.46725407000,6149.00
Kepler-1251 b,0.16415380,0.01270000,45.09046430000,5545.00
Kepler-1293 b,0.08653760,0.00274000,5.57654784000,6241.00
Kepler-1341 b,0.26674993,0.02900000,132.99683220000,4662.00
Kepler-1342 b,0.14809528,0.01070000,2.21571035800,5527.00
Kepler-1388 b,0.23106432,0.02270000,12.28546030000,4098.00
Kepler-1252 b,0.14898742,0.01080000,15.05403290000,5949.00
Kepler-1253 b,0.11865465,0.00733000,68.88619150000,5850.00
Kepler-1295 b,0.13828174,0.00951000,3.81371974000,5486.00
Kepler-1344 b,0.16415380,0.01270000,4.76830490000,5981.00
Kepler-1343 b,0.17218307,0.01380000,3.35183158000,5759.00
Kepler-1379 b,0.11597823,0.00705000,0.88184114600,5188.00
Kepler-1382 b,0.16772237,0.01320000,16.35830550000,6161.00
Kepler-1256 b,0.13292890,0.00889000,12.41277540000,6129.00
Kepler-1254 b,0.13828174,0.00951000,9.99113313000,4985.00
Kepler-1347 b,0.09189045,0.00340000,14.00947528000,5193.00
Kepler-1346 b,0.14095816,0.00982000,3.40165668000,6133.00
Kepler-1386 b,0.11062539,0.00651000,6.73972381000,5733.00
Kepler-1259 b,0.12757605,0.00829000,0.66308525800,5053.00
Kepler-1257 b,0.13560532,0.00920000,2.66831376200,5502.00
Kepler-616 c,0.30421982,0.03630000,90.41135560000,5753.00
Kepler-1300 b,0.12222321,0.00771000,22.24190920000,6130.00
Kepler-1350 b,0.22481934,0.02170000,4.49686040000,3827.00
Kepler-1351 b,0.05798912,0.00065300,0.91614076800,4439.00
Kepler-516 b,0.51208850,0.08780000,24.85462415000,7099.00
Kepler-1217 b,0.17753591,0.01450000,2.03232507200,5905.00
Kepler-1218 b,0.12846820,0.00839000,22.92212660000,5986.00
Kepler-1261 b,0.20162370,0.01800000,48.43089910000,5006.00
Kepler-1263 b,0.10170399,0.00489000,4.55139967000,5213.00
Kepler-1303 b,0.12668391,0.00819000,7.56127224000,5771.00
Kepler-1305 b,0.16772237,0.01320000,13.56309720000,5701.00
Kepler-521 b,0.28370060,0.03220000,22.20813214000,6406.00
Kepler-1219 b,0.18913373,0.01620000,16.10467749000,5944.00
Kepler-1220 b,0.13560532,0.00920000,7.42693741000,5842.00
Kepler-1264 b,0.10527255,0.00553000,0.96852602300,5791.00
Kepler-1265 b,0.12043893,0.00752000,6.49441289000,4630.00
Kepler-1223 b,0.10884111,0.00624000,16.30125900000,4870.00
Kepler-1224 b,0.11865465,0.00733000,13.32351601000,6155.00
Kepler-1268 b,0.18110447,0.01500000,40.99039860000,5904.00
Kepler-1266 b,0.23017218,0.02260000,28.47474800000,5044.00
Kepler-1309 b,0.21143724,0.01950000,28.84326470000,5235.00
Kepler-517 b,0.23820145,0.02390000,60.92832271000,5690.00
Kepler-1358 b,0.09991971,0.00459000,7.06317341000,5181.00
Kepler-1359 b,0.25247569,0.02640000,59.49709520000,4709.00
Kepler-1225 b,0.16236952,0.01250000,7.01075434000,6140.00
Kepler-1270 b,0.29619056,0.03460000,6.03356196000,5047.00
Kepler-1314 b,0.45588366,0.07200000,5.42474928100,4188.00
Kepler-1362 b,0.23195646,0.02290000,136.20562600000,4857.00
Kepler-1363 b,0.11151753,0.00660000,2.94194094000,4839.00
Kepler-1227 b,0.20430012,0.01840000,94.28875770000,5747.00
Kepler-1228 b,0.13738960,0.00940000,0.57736957900,5063.00
Kepler-1316 b,0.31581765,0.03860000,87.97321360000,5884.00
Kepler-1318 b,0.27745562,0.03100000,213.25766300000,4598.00
Kepler-1364 b,0.19181015,0.01660000,13.32196237000,6805.00
Kepler-1366 b,0.12757605,0.00829000,2.16457096800,4070.00
Kepler-1231 b,0.12668391,0.00819000,10.41725184000,5778.00
Kepler-523 b,0.17485949,0.01420000,5.83598311100,5515.00
Kepler-1274 b,0.12668391,0.00819000,6.98152703000,6179.00
Kepler-1367 b,0.08207690,0.00227000,1.57409027200,4106.00
Kepler-1235 b,0.07047908,0.00131000,4.16055856000,5541.00
Kepler-1424 b,0.10348827,0.00521000,29.60917440000,5838.00
Kepler-1426 b,0.13917388,0.00961000,14.25632270000,5831.00
Kepler-556 b,0.19983941,0.01780000,11.72292176000,5740.00
Kepler-1586 b,0.13560532,0.00920000,15.60492120000,6681.00
Kepler-770 d,0.12489963,0.00800000,4.15244722000,5598.00
Kepler-783 b,0.06958694,0.00126000,4.29264638000,5521.00
Kepler-1427 b,0.09813543,0.00430000,0.96897237600,5793.00
Kepler-1428 b,0.14631100,0.01050000,10.67607169000,6184.00
Kepler-541 b,0.29975912,0.03540000,5.08005848000,6166.00
Kepler-1165 b,0.13828174,0.00951000,9.47852200000,6080.00
Kepler-1553 b,0.10259613,0.00505000,4.24261881000,5288.00
Kepler-1588 b,0.06780266,0.00114000,7.84931739000,5817.00
Kepler-1589 b,0.09724329,0.00416000,0.99166527400,6166.00
Kepler-1432 b,0.19805513,0.01750000,23.91090110000,6031.00
Kepler-1556 b,0.17485949,0.01420000,8.82713457000,5608.00
Kepler-1590 b,0.10170399,0.00489000,7.61760804000,6053.00
